customer_id,signup_date,region,plan_type,tenure_months,monthly_fee_gbp,support_tickets_90d,last_login_days,nps_score,churned_90d,marketing_channel,device_type,income_band,contract_type,revenue_last_3m_gbp
2009,2024-04-10,Scotland,Basic,6,13.1,1,16,14.0,0,Social,Desktop,25-50k,Monthly,39.3
2010,2024-04-24,South,Basic,3,13.05,0,29,-5.0,0,Organic search,Tablet,25-50k,Annual,39.15
2011,2024-01-20,Midlands,Standard,36,20.34,2,6,20.0,0,Paid search,Mobile,<25k,Monthly,61.02
2012,2024-09-20,Midlands,Standard,17,21.63,1,6,22.0,0,Social,Mobile,<25k,Monthly,64.89
2013,2024-12-01,Wales,Standard,21,21.28,0,10,,0,Paid search,Desktop,50-75k,Annual,63.84
2014,2024-05-12,North,Standard,18,19.95,3,10,8.0,0,Organic search,Mobile,<25k,Monthly,59.85
2015,2024-03-22,North,Basic,26,11.78,0,28,21.0,0,Organic search,Mobile,<25k,Monthly,35.34
2016,2024-08-14,North,Standard,25,22.67,2,5,24.0,0,Social,Desktop,50-75k,Annual,68.01
2017,2024-07-30,North,Basic,18,12.44,0,30,16.0,0,Organic search,Desktop,<25k,Monthly,37.32
2018,2024-09-18,Midlands,Standard,8,18.98,1,4,20.0,0,Social,Desktop,50-75k,Annual,56.94
2019,2024-04-17,Scotland,Basic,27,10.91,1,3,9.0,0,Email,Mobile,25-50k,Annual,32.73
2020,2024-03-26,South,Basic,16,11.87,1,5,17.0,0,Organic search,Mobile,<25k,Monthly,35.61
2021,2024-11-11,South,Basic,23,11.57,1,9,24.0,1,Email,Mobile,50-75k,Monthly,11.57
2022,2024-10-27,Midlands,Basic,10,13.37,1,11,16.0,0,Referral,Mobile,<25k,Monthly,40.11
2023,2024-07-31,South,Standard,15,21.98,4,7,9.0,0,Email,Desktop,25-50k,Monthly,65.94
2024,2024-07-07,South,Standard,14,19.89,0,21,19.0,0,Organic search,Mobile,<25k,Monthly,59.67
2025,2024-11-26,South,Basic,6,13.2,0,6,44.0,0,Organic search,Mobile,50-75k,Annual,39.6
2026,2024-10-02,Wales,Basic,30,13.49,3,20,9.0,0,Email,Tablet,25-50k,Monthly,40.47
2027,2024-02-21,South,Standard,2,20.71,1,20,17.0,0,Organic search,Desktop,<25k,Monthly,62.13
2028,2024-01-09,South,Standard,33,20.63,1,14,27.0,1,Paid search,Mobile,<25k,Monthly,20.63
2029,2024-07-01,North,Standard,13,21.23,1,22,9.0,0,Social,Desktop,<25k,Monthly,63.69
2030,2024-09-16,Midlands,Basic,28,11.01,0,4,33.0,0,Organic search,Mobile,75k+,Monthly,33.03
2031,2024-03-06,North,Standard,31,19.68,1,20,-4.0,0,Referral,Desktop,50-75k,Annual,59.04
2032,2024-09-15,Midlands,Standard,5,18.38,1,8,14.0,0,Social,Mobile,<25k,Monthly,55.14
2033,2024-03-27,South,Standard,13,18.43,0,22,24.0,0,Organic search,Mobile,25-50k,Monthly,55.29
2034,2024-01-28,North,Standard,36,20.64,0,15,12.0,0,Email,Desktop,25-50k,Monthly,61.92
2035,2024-10-03,North,Standard,27,19.1,2,11,14.0,0,Organic search,Desktop,50-75k,Monthly,57.3
2036,2024-12-18,Midlands,Basic,33,12.93,1,5,6.0,0,Organic search,Desktop,75k+,Monthly,38.79
2037,2024-09-23,North,Standard,35,16.96,1,17,20.0,1,Organic search,Desktop,25-50k,Monthly,16.96
2038,2024-11-02,North,Basic,8,10.54,1,7,23.0,1,Paid search,Mobile,<25k,Monthly,21.08
2039,2024-06-09,Scotland,Basic,35,12.22,0,36,21.0,0,Social,Desktop,25-50k,Monthly,36.66
2040,2024-10-25,South,Basic,13,11.69,0,15,24.0,0,Organic search,Desktop,25-50k,Annual,35.07
2041,2024-01-01,Midlands,Standard,3,23.06,1,18,24.0,1,Email,Desktop,25-50k,Annual,23.06
2042,2024-02-24,North,Standard,32,17.91,1,3,21.0,0,Organic search,Desktop,50-75k,Monthly,53.73
2043,2024-11-04,South,Basic,6,11.68,1,5,22.0,0,Paid search,Mobile,25-50k,Monthly,35.04
2044,2024-03-18,South,Basic,4,15.02,0,11,23.0,0,Organic search,Mobile,<25k,Monthly,45.06
2045,2024-06-18,South,Standard,35,20.35,0,10,31.0,0,Referral,Mobile,25-50k,Monthly,61.05
2046,2024-01-10,Scotland,Premium,18,29.74,2,12,20.0,0,Organic search,Mobile,75k+,Monthly,89.22
2047,2024-09-07,North,Standard,18,21.01,1,17,28.0,0,Organic search,Desktop,50-75k,Monthly,63.03
2048,2024-02-15,Midlands,Basic,24,10.91,0,3,14.0,0,Organic search,Desktop,25-50k,Annual,32.73
2049,2024-09-18,Midlands,Basic,7,9.14,0,11,37.0,0,Paid search,Mobile,25-50k,Monthly,27.42
2050,2024-04-06,Midlands,Basic,5,15.42,0,4,19.0,0,Paid search,Mobile,<25k,Monthly,46.26
2051,2024-05-29,Scotland,Standard,25,18.43,3,9,15.0,0,Social,Tablet,25-50k,Annual,55.29
2052,2024-05-17,South,Premium,19,33.67,1,7,26.0,0,Organic search,Mobile,25-50k,Monthly,101.01
2053,2024-09-23,Midlands,Basic,3,9.0,0,4,14.0,0,Organic search,Mobile,25-50k,Monthly,27.0
2054,2024-01-15,Midlands,Standard,32,16.96,1,4,19.0,0,Paid search,Tablet,<25k,Monthly,50.88
2055,2024-10-13,South,Premium,18,27.92,0,20,32.0,0,Organic search,Desktop,50-75k,Monthly,83.76
2056,2024-04-08,Midlands,Basic,11,10.27,1,15,8.0,0,Paid search,Mobile,50-75k,Monthly,30.81
2057,2024-04-11,South,Standard,24,18.83,0,18,22.0,0,Organic search,Mobile,25-50k,Monthly,56.49
2058,2024-05-17,South,Standard,5,20.29,1,10,14.0,1,Paid search,Tablet,<25k,Monthly,20.29
2059,2024-03-20,South,Standard,15,22.22,1,11,6.0,0,Organic search,Mobile,25-50k,Monthly,66.66
2060,2024-09-17,Midlands,Basic,34,13.82,2,4,14.0,0,Referral,Desktop,25-50k,Annual,41.46
2061,2024-10-30,Wales,Premium,23,31.76,1,5,13.0,1,Organic search,Mobile,25-50k,Monthly,63.52
2062,2024-12-27,North,Premium,2,32.05,1,5,17.0,1,Paid search,Tablet,<25k,Monthly,64.1
2063,2024-12-03,South,Standard,23,19.65,1,6,20.0,0,Social,Desktop,<25k,Annual,58.95
2064,2024-12-13,North,Standard,30,20.49,0,17,42.0,0,Referral,Mobile,<25k,Monthly,61.47
2065,2024-06-08,South,Standard,19,18.34,0,16,17.0,1,Organic search,Mobile,50-75k,Monthly,18.34
2066,2024-10-07,Midlands,Basic,34,12.59,0,2,11.0,0,Referral,Desktop,75k+,Monthly,37.77
2067,2024-10-30,North,Standard,12,21.92,1,17,26.0,0,Paid search,Desktop,75k+,Monthly,65.76
2068,2024-07-21,South,Premium,6,32.84,0,4,37.0,0,Email,Mobile,<25k,Monthly,98.52
2069,2024-06-03,Wales,Standard,19,21.1,1,14,26.0,0,Referral,Mobile,50-75k,Annual,63.3
2070,2024-10-02,Scotland,Standard,34,20.97,0,15,16.0,0,Organic search,Desktop,<25k,Annual,62.91
2071,2024-06-12,Midlands,Standard,29,18.98,2,11,24.0,0,Social,Mobile,25-50k,Annual,56.94
2072,2024-02-03,Midlands,Basic,33,11.43,0,10,27.0,0,Email,Desktop,<25k,Monthly,34.29
2073,2024-05-09,North,Standard,8,20.48,0,44,13.0,0,Referral,Desktop,<25k,Monthly,61.44
2074,2024-01-25,North,Basic,31,13.21,1,9,17.0,0,Organic search,Mobile,<25k,Monthly,39.63
2075,2024-04-10,South,Basic,27,10.44,0,3,20.0,0,Social,Mobile,25-50k,Annual,31.32
2076,2024-03-25,Wales,Basic,22,13.58,2,16,1.0,0,Referral,Mobile,<25k,Annual,40.74
2077,2024-01-24,South,Basic,24,9.42,0,3,10.0,0,Paid search,Mobile,25-50k,Monthly,28.26
2078,2024-07-31,Midlands,Premium,21,30.59,1,17,30.0,0,Paid search,Mobile,25-50k,Annual,91.77
2079,2024-11-15,Wales,Basic,12,13.29,2,8,24.0,0,Social,Mobile,50-75k,Monthly,39.87
2080,2024-07-11,Midlands,Basic,17,8.77,0,3,27.0,0,Email,Mobile,50-75k,Monthly,26.31
2081,2024-05-14,South,Standard,32,20.8,0,5,,0,Social,Desktop,<25k,Monthly,62.4
2082,2024-04-16,South,Premium,7,30.41,0,5,29.0,0,Social,Mobile,<25k,Monthly,91.23
2083,2024-03-05,South,Basic,30,12.26,0,13,20.0,0,Paid search,Desktop,25-50k,Annual,36.78
2084,2024-01-08,Midlands,Standard,13,19.51,0,5,31.0,0,Social,Desktop,<25k,Monthly,58.53
2085,2024-08-04,Midlands,Standard,26,20.81,0,35,22.0,1,Organic search,Desktop,75k+,Monthly,20.81
2086,2024-08-13,Midlands,Basic,31,12.18,1,29,15.0,1,Paid search,Mobile,<25k,Monthly,0.0
2087,2024-12-02,Midlands,Standard,11,20.82,1,8,29.0,0,Organic search,Desktop,25-50k,Monthly,62.46
2088,2024-03-10,Scotland,Basic,25,12.65,4,6,3.0,1,Referral,Mobile,<25k,Monthly,0.0
2089,2024-06-08,Wales,Standard,35,20.26,2,1,14.0,0,Email,Mobile,75k+,Monthly,60.78
2090,2024-11-21,South,Basic,29,13.59,0,7,20.0,0,Organic search,Mobile,75k+,Monthly,40.77
2091,2024-11-03,South,Basic,18,8.97,0,12,23.0,0,Paid search,Mobile,25-50k,Monthly,26.91
2092,2024-08-25,Wales,Basic,2,11.04,0,11,22.0,0,Organic search,Mobile,75k+,Monthly,33.12
2093,2024-06-15,South,Basic,35,14.37,0,14,21.0,0,Email,Mobile,75k+,Monthly,43.11
2094,2024-08-13,Wales,Standard,36,19.12,0,28,12.0,0,Social,Mobile,25-50k,Annual,57.36
2095,2024-06-06,Midlands,Basic,10,10.34,3,2,14.0,0,Referral,Mobile,50-75k,Monthly,31.02
2096,2024-01-06,Midlands,Basic,13,12.45,0,13,18.0,0,Paid search,Desktop,25-50k,Monthly,37.35
2097,2024-04-20,North,Basic,32,13.8,1,6,5.0,0,Organic search,Desktop,<25k,Annual,41.4
2098,2024-07-03,North,Premium,34,29.8,4,47,20.0,0,Paid search,Mobile,50-75k,Monthly,89.4
2099,2024-01-19,Midlands,Standard,7,20.8,0,10,29.0,0,Paid search,Desktop,25-50k,Monthly,62.4
2100,2024-08-30,South,Premium,16,32.21,2,5,20.0,0,Paid search,Mobile,25-50k,Monthly,96.63
2101,2024-05-01,Midlands,Basic,13,12.72,0,21,26.0,1,Referral,Tablet,75k+,Monthly,0.0
2102,2024-02-16,Wales,Standard,24,22.83,2,11,14.0,0,Organic search,Mobile,<25k,Monthly,68.49
2103,2024-01-25,South,Standard,8,17.19,0,8,26.0,0,Organic search,Mobile,25-50k,Monthly,51.57
2104,2024-05-29,Scotland,Basic,13,10.3,0,26,21.0,0,Referral,Tablet,<25k,Monthly,30.9
2105,2024-10-22,Wales,Basic,28,11.32,1,9,,0,Paid search,Desktop,50-75k,Monthly,33.96
2106,2024-06-11,Scotland,Basic,2,13.25,0,24,20.0,0,Social,Mobile,25-50k,Monthly,39.75
2107,2024-02-24,South,Basic,23,9.42,0,7,23.0,0,Email,Desktop,<25k,Monthly,28.26
2108,2024-04-08,North,Basic,14,12.67,0,17,32.0,0,Referral,Mobile,50-75k,Monthly,38.01
2109,2024-05-12,Midlands,Basic,32,11.26,0,6,29.0,0,Social,Mobile,<25k,Monthly,33.78
2110,2024-05-05,South,Standard,9,20.52,4,8,19.0,1,Referral,Desktop,25-50k,Monthly,20.52
2111,2024-12-18,Scotland,Basic,30,11.67,0,8,18.0,0,Email,Tablet,25-50k,Monthly,35.01
2112,2024-06-17,Midlands,Basic,24,12.25,0,13,31.0,0,Paid search,Mobile,25-50k,Annual,36.75
2113,2024-02-09,Midlands,Premium,2,32.15,0,23,23.0,1,Referral,Desktop,50-75k,Monthly,0.0
2114,2024-01-20,South,Standard,9,22.4,2,14,23.0,0,Organic search,Desktop,75k+,Annual,67.2
2115,2024-08-30,South,Standard,33,20.55,3,5,9.0,0,Paid search,Mobile,<25k,Annual,61.65
2116,2024-07-11,South,Basic,31,9.99,0,12,-9.0,0,Organic search,Mobile,25-50k,Annual,29.97
2117,2024-12-17,South,Basic,2,11.35,1,24,5.0,1,Referral,Desktop,50-75k,Monthly,22.7
2118,2024-05-09,Wales,Standard,31,19.74,2,28,27.0,0,Referral,Desktop,50-75k,Monthly,59.22
2119,2024-08-25,South,Premium,17,31.6,1,6,10.0,0,Social,Mobile,50-75k,Monthly,94.8
2120,2024-10-15,South,Standard,19,20.93,0,10,24.0,0,Referral,Mobile,25-50k,Annual,62.79
2121,2024-10-12,Scotland,Premium,17,32.05,2,15,22.0,0,Organic search,Mobile,<25k,Annual,96.15
2122,2024-12-30,South,Basic,33,11.5,0,13,21.0,0,Email,Mobile,50-75k,Annual,34.5
2123,2024-06-28,North,Basic,18,13.08,0,6,39.0,0,Email,Mobile,50-75k,Annual,39.24
2124,2024-08-13,Midlands,Standard,7,20.55,2,6,19.0,1,Paid search,Mobile,50-75k,Annual,41.1
2125,2024-07-30,Scotland,Standard,19,20.79,1,10,18.0,0,Paid search,Mobile,<25k,Monthly,62.37
2126,2024-01-24,North,Basic,27,13.68,0,7,28.0,0,Referral,Desktop,25-50k,Monthly,41.04
2127,2024-03-08,South,Standard,21,20.37,0,13,23.0,0,Organic search,Desktop,25-50k,Annual,61.11
2128,2024-01-09,North,Standard,14,19.17,2,11,18.0,0,Organic search,Mobile,25-50k,Monthly,57.51
2129,2024-05-11,Wales,Standard,25,21.59,2,9,11.0,1,Paid search,Desktop,<25k,Monthly,0.0
2130,2024-04-25,South,Premium,14,30.53,0,13,33.0,0,Paid search,Desktop,25-50k,Monthly,91.59
2131,2024-07-07,South,Standard,5,21.64,1,14,32.0,0,Paid search,Desktop,50-75k,Annual,64.92
2132,2024-12-18,South,Premium,27,31.85,3,14,30.0,0,Organic search,Desktop,75k+,Monthly,95.55
2133,2024-10-22,North,Basic,13,12.34,1,5,12.0,0,Organic search,Desktop,50-75k,Monthly,37.02
2134,2024-04-12,Scotland,Basic,6,11.4,0,8,23.0,0,Organic search,Mobile,25-50k,Monthly,34.2
2135,2024-01-27,Midlands,Standard,8,20.3,1,12,15.0,0,Social,Desktop,25-50k,Monthly,60.9
2136,2024-10-10,South,Premium,1,30.58,0,23,19.0,0,Organic search,Tablet,<25k,Monthly,91.74
2137,2024-08-08,South,Premium,25,29.84,0,33,28.0,0,Paid search,Desktop,25-50k,Monthly,89.52
2138,2024-10-30,Midlands,Premium,21,30.96,4,13,2.0,0,Paid search,Mobile,25-50k,Monthly,92.88
2139,2024-03-10,Scotland,Basic,11,12.62,0,9,22.0,0,Paid search,Desktop,<25k,Monthly,37.86
2140,2024-05-09,Scotland,Basic,25,13.54,1,9,18.0,0,Organic search,Mobile,<25k,Annual,40.62
2141,2024-05-09,South,Basic,16,13.19,0,2,24.0,0,Paid search,Tablet,25-50k,Annual,39.57
2142,2024-04-01,Scotland,Premium,12,32.37,5,38,5.0,0,Organic search,Mobile,<25k,Monthly,97.11
2143,2024-10-16,North,Basic,13,14.8,1,5,15.0,0,Referral,Mobile,50-75k,Monthly,44.4
2144,2024-05-14,Midlands,Premium,36,31.83,0,37,40.0,0,Referral,Tablet,25-50k,Monthly,95.49
2145,2024-06-28,Midlands,Basic,12,10.04,0,7,23.0,0,Organic search,Mobile,25-50k,Monthly,30.12
2146,2024-02-21,Wales,Standard,23,22.68,1,8,19.0,1,Referral,Mobile,<25k,Monthly,0.0
2147,2024-02-02,Midlands,Standard,17,21.64,2,16,11.0,0,Organic search,Desktop,25-50k,Annual,64.92
2148,2024-11-20,North,Basic,10,13.23,2,10,5.0,1,Social,Mobile,75k+,Monthly,13.23
2149,2024-02-07,Midlands,Basic,1,15.17,0,3,22.0,0,Paid search,Mobile,50-75k,Monthly,45.51
2150,2024-03-31,Midlands,Standard,9,20.55,2,15,17.0,0,Organic search,Mobile,25-50k,Annual,61.65
2151,2024-12-20,Wales,Premium,8,34.35,5,12,9.0,0,Paid search,Mobile,50-75k,Monthly,103.05
2152,2024-03-25,Scotland,Standard,22,20.86,1,14,23.0,0,Social,Mobile,25-50k,Monthly,62.58
2153,2024-08-09,Midlands,Standard,6,22.07,2,13,21.0,0,Social,Mobile,25-50k,Annual,66.21
2154,2024-06-13,Midlands,Basic,33,11.78,0,6,14.0,0,Email,Desktop,75k+,Monthly,35.34
2155,2024-12-27,Midlands,Basic,25,11.8,0,18,19.0,0,Social,Mobile,50-75k,Annual,35.4
2156,2024-02-14,Midlands,Standard,23,20.75,1,14,9.0,0,Organic search,Mobile,25-50k,Monthly,62.25
2157,2024-09-10,Midlands,Premium,4,34.66,2,14,31.0,1,Organic search,Desktop,25-50k,Monthly,0.0
2158,2024-11-19,Scotland,Basic,9,14.19,0,7,21.0,0,Email,Mobile,25-50k,Monthly,42.57
2159,2024-07-06,Scotland,Standard,30,19.52,2,4,13.0,0,Social,Desktop,50-75k,Monthly,58.56
2160,2024-06-25,Midlands,Standard,18,21.37,0,10,24.0,0,Social,Mobile,25-50k,Monthly,64.11
2161,2024-06-13,Wales,Standard,32,21.51,1,11,21.0,1,Social,Mobile,50-75k,Monthly,0.0
2162,2024-05-02,Midlands,Basic,21,13.64,0,6,11.0,0,Referral,Mobile,50-75k,Monthly,40.92
2163,2024-02-29,North,Basic,30,12.43,1,7,16.0,0,Referral,Tablet,25-50k,Monthly,37.29
2164,2024-02-19,South,Basic,23,13.5,0,5,23.0,1,Organic search,Desktop,50-75k,Monthly,13.5
2165,2024-09-17,South,Basic,30,11.17,0,15,17.0,0,Organic search,Desktop,50-75k,Monthly,33.51
2166,2024-11-04,South,Basic,27,13.22,1,4,24.0,0,Organic search,Mobile,<25k,Monthly,39.66
2167,2024-09-06,Wales,Basic,20,12.51,1,21,16.0,0,Referral,Mobile,25-50k,Monthly,37.53
2168,2024-09-14,Midlands,Basic,5,13.1,4,13,7.0,1,Social,Mobile,50-75k,Monthly,13.1
2169,2024-04-21,Midlands,Standard,35,20.57,2,15,5.0,0,Organic search,Mobile,<25k,Annual,61.71
2170,2024-05-20,South,Basic,8,13.33,0,18,31.0,1,Organic search,Desktop,<25k,Monthly,13.33
2171,2024-04-14,South,Basic,36,12.66,0,10,7.0,0,Referral,Desktop,50-75k,Monthly,37.98
2172,2024-02-29,Midlands,Basic,10,11.83,0,28,23.0,0,Paid search,Mobile,50-75k,Monthly,35.49
2173,2024-04-23,South,Basic,33,11.43,0,21,32.0,0,Organic search,Desktop,<25k,Monthly,34.29
2174,2024-05-15,Midlands,Premium,35,31.99,4,35,17.0,0,Organic search,Mobile,50-75k,Monthly,95.97
2175,2024-03-21,South,Standard,18,18.91,2,18,24.0,1,Paid search,Tablet,50-75k,Monthly,18.91
2176,2024-03-26,North,Premium,27,32.25,5,15,5.0,0,Referral,Desktop,25-50k,Monthly,96.75
2177,2024-06-18,South,Standard,5,19.9,1,20,14.0,0,Email,Tablet,75k+,Annual,59.7
2178,2024-07-13,South,Basic,1,12.14,0,17,26.0,0,Email,Desktop,25-50k,Monthly,36.42
2179,2024-07-15,Midlands,Standard,11,19.3,1,3,21.0,0,Organic search,Mobile,25-50k,Monthly,57.9
2180,2024-09-23,Midlands,Premium,25,32.97,1,3,21.0,0,Organic search,Mobile,25-50k,Annual,98.91
2181,2024-07-04,Wales,Basic,31,14.44,0,15,10.0,0,Paid search,Mobile,50-75k,Annual,43.32
2182,2024-02-08,North,Basic,1,10.14,0,24,8.0,1,Referral,Desktop,25-50k,Monthly,10.14
2183,2024-02-10,North,Basic,26,12.14,0,6,10.0,0,Organic search,Desktop,50-75k,Monthly,36.42
2184,2024-10-22,Midlands,Basic,9,12.96,0,7,22.0,0,Referral,Mobile,25-50k,Annual,38.88
2185,2024-02-01,Wales,Standard,24,21.1,1,2,33.0,0,Referral,Mobile,50-75k,Annual,63.3
2186,2024-01-18,North,Basic,33,10.02,0,14,9.0,0,Organic search,Desktop,50-75k,Monthly,30.06
2187,2024-01-31,South,Standard,16,21.25,1,5,6.0,0,Social,Mobile,<25k,Monthly,63.75
2188,2024-01-20,Wales,Standard,22,21.32,1,3,12.0,0,Organic search,Desktop,75k+,Monthly,63.96
2189,2024-11-27,North,Basic,11,15.18,1,4,11.0,0,Paid search,Mobile,<25k,Monthly,45.54
2190,2024-07-16,South,Basic,11,8.42,0,9,19.0,0,Referral,Desktop,<25k,Monthly,25.26
2191,2024-10-04,South,Basic,15,12.58,0,11,8.0,0,Email,Desktop,<25k,Monthly,37.74
2192,2024-05-09,Midlands,Basic,26,14.43,1,28,4.0,0,Referral,Desktop,25-50k,Annual,43.29
2193,2024-08-03,Midlands,Standard,14,23.41,1,15,29.0,0,Organic search,Desktop,25-50k,Monthly,70.23
2194,2024-07-20,North,Basic,30,9.87,1,6,16.0,0,Social,Mobile,<25k,Annual,29.61
2195,2024-02-21,Scotland,Basic,18,12.73,1,10,25.0,0,Social,Mobile,25-50k,Annual,38.19
2196,2024-11-20,South,Standard,18,22.26,3,14,12.0,0,Paid search,Mobile,25-50k,Monthly,66.78
2197,2024-01-15,North,Basic,17,11.17,0,7,22.0,0,Paid search,Mobile,<25k,Monthly,33.51
2198,2024-06-14,North,Standard,3,20.48,2,1,5.0,0,Organic search,Desktop,75k+,Monthly,61.44
2199,2024-02-22,Scotland,Standard,20,21.21,1,30,19.0,1,Email,Desktop,<25k,Annual,21.21
2200,2024-03-30,Midlands,Basic,5,13.04,0,7,29.0,0,Paid search,Desktop,50-75k,Annual,39.12
2201,2024-03-07,Wales,Basic,20,9.91,0,10,32.0,0,Paid search,Desktop,<25k,Monthly,29.73
2202,2024-12-19,North,Premium,19,29.33,1,4,36.0,0,Referral,Mobile,25-50k,Monthly,87.99
2203,2024-02-23,Midlands,Standard,19,21.77,1,3,16.0,0,Referral,Mobile,25-50k,Monthly,65.31
2204,2024-05-20,Midlands,Standard,5,19.08,0,2,33.0,0,Referral,Desktop,25-50k,Monthly,57.24
2205,2024-02-25,Midlands,Premium,7,35.93,1,29,13.0,0,Organic search,Desktop,<25k,Monthly,107.79
2206,2024-10-21,Midlands,Premium,15,32.85,1,3,,0,Referral,Mobile,<25k,Monthly,98.55
2207,2024-04-15,South,Standard,29,20.11,0,12,19.0,0,Paid search,Desktop,25-50k,Monthly,60.33
2208,2024-07-23,South,Basic,5,10.5,0,19,17.0,0,Social,Mobile,50-75k,Monthly,31.5
2209,2024-12-12,South,Basic,3,8.77,0,10,12.0,0,Organic search,Mobile,25-50k,Monthly,26.31
2210,2024-01-21,Midlands,Standard,20,20.24,1,28,24.0,0,Organic search,Desktop,25-50k,Monthly,60.72
2211,2024-01-18,South,Standard,24,20.41,1,4,22.0,0,Organic search,Desktop,25-50k,Monthly,61.23
2212,2024-08-01,North,Standard,4,20.89,1,7,22.0,0,Paid search,Desktop,50-75k,Monthly,62.67
2213,2024-03-15,Wales,Standard,23,21.64,1,9,32.0,0,Organic search,Mobile,50-75k,Monthly,64.92
2214,2024-07-13,South,Basic,8,12.59,0,25,20.0,1,Paid search,Mobile,<25k,Monthly,25.18
2215,2024-09-24,Scotland,Basic,4,9.97,2,8,9.0,0,Social,Desktop,25-50k,Monthly,29.91
2216,2024-03-23,Midlands,Basic,25,13.6,1,10,16.0,0,Social,Desktop,<25k,Monthly,40.8
2217,2024-11-30,Midlands,Premium,29,32.74,2,4,30.0,0,Organic search,Tablet,75k+,Monthly,98.22
2218,2024-07-14,North,Basic,34,12.79,1,13,29.0,0,Social,Tablet,50-75k,Annual,38.37
2219,2024-11-28,South,Standard,22,20.83,2,2,20.0,0,Social,Mobile,<25k,Monthly,62.49
2220,2024-06-10,North,Premium,15,34.04,3,6,25.0,0,Paid search,Desktop,25-50k,Annual,102.12
2221,2024-09-23,South,Basic,4,8.43,0,9,4.0,1,Organic search,Tablet,<25k,Monthly,8.43
2222,2024-06-03,North,Premium,11,32.91,3,24,12.0,0,Organic search,Mobile,<25k,Monthly,98.73
2223,2024-11-01,Midlands,Basic,19,12.32,0,8,17.0,0,Organic search,Desktop,75k+,Annual,36.96
2224,2024-08-14,Midlands,Standard,4,19.62,0,15,27.0,1,Organic search,Desktop,25-50k,Annual,0.0
2225,2024-10-02,North,Standard,10,18.55,0,7,29.0,0,Organic search,Mobile,<25k,Monthly,55.65
2226,2024-03-15,North,Standard,28,23.14,1,11,3.0,0,Paid search,Desktop,50-75k,Monthly,69.42
2227,2024-06-10,North,Basic,25,9.48,0,22,16.0,0,Social,Mobile,25-50k,Annual,28.44
2228,2024-09-10,Midlands,Basic,3,10.56,0,49,12.0,1,Organic search,Desktop,50-75k,Annual,0.0
2229,2024-01-04,North,Standard,25,22.17,0,37,40.0,0,Paid search,Desktop,50-75k,Monthly,66.51
2230,2024-11-29,South,Basic,13,9.63,0,19,19.0,0,Referral,Mobile,50-75k,Monthly,28.89
2231,2024-09-11,Scotland,Premium,17,31.86,0,5,18.0,0,Organic search,Desktop,25-50k,Monthly,95.58
2232,2024-09-30,Wales,Basic,2,13.8,0,9,12.0,0,Organic search,Tablet,50-75k,Monthly,41.4
2233,2024-03-09,Wales,Standard,8,20.44,0,10,9.0,0,Referral,Mobile,25-50k,Monthly,61.32
2234,2024-11-19,Wales,Basic,5,10.1,0,5,27.0,1,Organic search,Desktop,25-50k,Monthly,10.1
2235,2024-02-12,Midlands,Premium,27,33.09,3,7,23.0,0,Organic search,Mobile,50-75k,Monthly,99.27
2236,2024-12-24,South,Standard,7,19.16,1,8,20.0,0,Email,Desktop,75k+,Monthly,57.48
2237,2024-01-11,Midlands,Standard,32,18.19,0,15,31.0,0,Referral,Desktop,<25k,Monthly,54.57
2238,2024-10-26,Wales,Basic,30,12.06,0,18,20.0,0,Social,Desktop,<25k,Annual,36.18
2239,2024-06-14,Wales,Basic,27,11.89,0,12,25.0,0,Email,Desktop,50-75k,Monthly,35.67
2240,2024-04-03,North,Standard,6,19.24,0,15,22.0,1,Social,Desktop,75k+,Annual,19.24
2241,2024-05-05,South,Standard,19,17.97,2,31,16.0,0,Organic search,Desktop,50-75k,Monthly,53.91
2242,2024-09-23,South,Standard,19,17.99,3,4,10.0,0,Social,Mobile,25-50k,Monthly,53.97
2243,2024-07-14,North,Standard,35,20.96,0,19,24.0,0,Social,Desktop,25-50k,Monthly,62.88
2244,2024-08-25,North,Premium,6,30.66,0,32,14.0,0,Social,Mobile,25-50k,Monthly,91.98
2245,2024-11-22,Scotland,Basic,1,10.84,1,5,7.0,1,Email,Mobile,25-50k,Monthly,0.0
2246,2024-09-24,Scotland,Basic,4,12.26,0,13,28.0,1,Referral,Mobile,25-50k,Monthly,12.26
2247,2024-08-03,Midlands,Standard,13,21.67,0,5,50.0,0,Organic search,Desktop,25-50k,Monthly,65.01
2248,2024-02-17,North,Standard,36,18.36,0,10,21.0,0,Paid search,Mobile,25-50k,Annual,55.08
2249,2024-06-17,South,Standard,15,20.38,0,3,20.0,0,Paid search,Tablet,<25k,Monthly,61.14
2250,2024-06-22,South,Basic,23,12.32,1,10,3.0,1,Organic search,Desktop,75k+,Monthly,12.32
2251,2024-04-11,Scotland,Premium,28,34.15,1,19,37.0,0,Organic search,Mobile,75k+,Annual,102.45
2252,2024-06-26,Midlands,Basic,31,14.67,0,21,24.0,0,Organic search,Mobile,25-50k,Monthly,44.01
2253,2024-07-09,North,Standard,5,20.76,0,19,29.0,0,Organic search,Mobile,25-50k,Monthly,62.28
2254,2024-10-19,South,Premium,30,33.57,1,25,10.0,0,Referral,Desktop,25-50k,Monthly,100.71
2255,2024-08-07,Wales,Basic,32,11.1,0,3,13.0,0,Social,Mobile,<25k,Monthly,33.3
2256,2024-08-27,Wales,Basic,10,11.42,0,11,23.0,1,Paid search,Mobile,<25k,Monthly,11.42
